,observation_date,DGS3MO,DGS6MO,DGS1,DGS2,DGS3,DGS5,DGS7,DGS10,beta_0,beta_1,beta_2,lambda
540,2016-03-16,0.31,0.47,0.66,0.87,1.05,1.41,1.72,1.94,3.397536896881121,-2.967684950713157,-1.7575416996168463,0.30303030303030304
541,2016-03-17,0.29,0.47,0.64,0.87,1.04,1.39,1.7,1.91,3.2979469690212753,-2.886743379046049,-1.6024644414513618,0.30303030303030304
542,2016-03-18,0.3,0.44,0.62,0.84,1.0,1.34,1.66,1.88,3.3531756059291458,-2.937548731225195,-1.8599252997388456,0.30303030303030304
543,2016-03-21,0.31,0.46,0.63,0.87,1.05,1.38,1.7,1.92,3.3521896692207522,-2.9315552088516674,-1.7202635065441896,0.30303030303030304
544,2016-03-22,0.3,0.46,0.64,0.91,1.08,1.42,1.74,1.94,3.3251346578783503,-2.9085096543532267,-1.550531912634533,0.30303030303030304
545,2016-03-23,0.3,0.46,0.64,0.87,1.03,1.37,1.67,1.88,3.2552850297084803,-2.8350292134745927,-1.6207318208485135,0.30303030303030304
546,2016-03-24,0.3,0.46,0.63,0.89,1.05,1.39,1.7,1.91,3.294686856319458,-2.8785748323493543,-1.6012102815763911,0.30303030303030304
547,2016-03-28,0.29,0.49,0.65,0.89,1.04,1.37,1.68,1.89,3.2208009490706857,-2.797974665624235,-1.5198776992229148,0.30303030303030304
548,2016-03-29,0.23,0.45,0.63,0.78,0.94,1.29,1.59,1.81,3.1848284520809775,-2.80714537406438,-1.677142931441632,0.30303030303030304
549,2016-03-30,0.2,0.39,0.61,0.76,0.91,1.26,1.6,1.83,3.367595643856015,-3.0069288151652116,-2.028692428806376,0.30303030303030304
550,2016-03-31,0.21,0.39,0.59,0.73,0.87,1.21,1.54,1.78,3.3125090905984966,-2.9497490846554935,-2.098898643013567,0.30303030303030304
551,2016-04-01,0.23,0.4,0.62,0.76,0.9,1.24,1.56,1.79,3.293168536900303,-2.908484186896962,-2.026497417285102,0.30303030303030304
552,2016-04-04,0.23,0.38,0.59,0.75,0.88,1.22,1.53,1.78,3.312681951510515,-2.9357684217109545,-2.1228388237360356,0.30303030303030304
553,2016-04-05,0.23,0.36,0.56,0.72,0.85,1.17,1.49,1.73,3.2600229634536015,-2.8944029507999622,-2.1567223811189304,0.30303030303030304
554,2016-04-06,0.23,0.36,0.55,0.73,0.88,1.2,1.52,1.76,3.2760948568089354,-2.920809260084703,-2.0697910083841946,0.30303030303030304
555,2016-04-07,0.23,0.36,0.52,0.7,0.83,1.14,1.46,1.7,3.1994318021479606,-2.850574205571294,-2.106259825660509,0.30303030303030304
556,2016-04-08,0.23,0.34,0.54,0.7,0.84,1.16,1.47,1.72,3.2674202969548403,-2.912050299500887,-2.2045556337804397,0.30303030303030304
557,2016-04-11,0.23,0.34,0.53,0.7,0.85,1.16,1.48,1.73,3.2793820256636517,-2.9293252102821428,-2.1931064278532224,0.30303030303030304
558,2016-04-12,0.22,0.34,0.54,0.74,0.9,1.22,1.54,1.79,3.328659367896275,-2.9846243997839537,-2.079924769640993,0.30303030303030304
559,2016-04-13,0.23,0.36,0.55,0.75,0.9,1.22,1.53,1.77,3.2521300185449475,-2.8981588896958552,-1.973025458197197,0.30303030303030304
560,2016-04-14,0.22,0.37,0.55,0.77,0.92,1.26,1.57,1.8,3.2577162774080266,-2.914265695704074,-1.848360215293371,0.30303030303030304
561,2016-04-15,0.22,0.37,0.53,0.74,0.87,1.22,1.52,1.76,3.2323128055527883,-2.8921433181732352,-1.9431953949201473,0.30303030303030304
562,2016-04-18,0.22,0.35,0.52,0.75,0.9,1.24,1.54,1.78,3.2505075331278213,-2.9191322563114217,-1.8976343849867483,0.30303030303030304
563,2016-04-19,0.21,0.36,0.53,0.77,0.92,1.26,1.57,1.79,3.217197462646433,-2.8903111485814117,-1.754586539966139,0.30303030303030304
564,2016-04-20,0.23,0.36,0.54,0.8,0.97,1.32,1.63,1.85,3.3055023956870757,-2.969730452199456,-1.7463098301230207,0.30303030303030304
565,2016-04-21,0.23,0.37,0.56,0.82,0.98,1.35,1.65,1.88,3.3517397194746694,-3.0060922150159133,-1.7679474818945446,0.30303030303030304
566,2016-04-22,0.23,0.38,0.56,0.84,1.01,1.37,1.67,1.89,3.302587507574376,-2.960926230844167,-1.6000105295845013,0.30303030303030304
567,2016-04-25,0.25,0.4,0.57,0.85,1.01,1.38,1.69,1.91,3.3624060499857062,-3.00263292281731,-1.6927854158490812,0.30303030303030304
568,2016-04-26,0.24,0.43,0.61,0.86,1.04,1.4,1.72,1.94,3.366335586821013,-2.998298873684609,-1.611682373174339,0.30303030303030304
569,2016-04-27,0.24,0.4,0.58,0.83,0.99,1.33,1.64,1.87,3.300352116691092,-2.9361353063156064,-1.7206180756401943,0.30303030303030304
570,2016-04-28,0.22,0.39,0.56,0.78,0.93,1.28,1.6,1.84,3.3316956179033994,-2.982775527747342,-1.9012336871472468,0.30303030303030304
571,2016-04-29,0.22,0.4,0.56,0.77,0.92,1.28,1.6,1.83,3.308015193696754,-2.9619857727464525,-1.8642352446729753,0.30303030303030304
572,2016-05-02,0.22,0.41,0.55,0.8,0.96,1.32,1.64,1.88,3.3426248086672388,-3.0030326374943463,-1.7702908469982894,0.30303030303030304
573,2016-05-03,0.21,0.4,0.53,0.75,0.92,1.25,1.57,1.81,3.2380833643028946,-2.911495184398084,-1.7692341712353703,0.30303030303030304
574,2016-05-04,0.19,0.39,0.52,0.75,0.89,1.23,1.55,1.79,3.2212674257993865,-2.9035827427905816,-1.7940134809042483,0.30303030303030304
575,2016-05-05,0.2,0.39,0.51,0.72,0.87,1.2,1.52,1.76,3.194243522006293,-2.8762821654870896,-1.8402555069882927,0.30303030303030304
576,2016-05-06,0.19,0.39,0.51,0.74,0.9,1.23,1.55,1.79,3.2014747459745823,-2.892529910571522,-1.7365872219903415,0.30303030303030304
577,2016-05-09,0.24,0.38,0.51,0.72,0.86,1.2,1.51,1.77,3.297183222867622,-2.9515200734937297,-2.0974870966945094,0.30303030303030304
578,2016-05-10,0.24,0.36,0.52,0.72,0.88,1.2,1.52,1.77,3.3023138728293153,-2.9557669121367103,-2.096251677975233,0.30303030303030304
579,2016-05-11,0.26,0.37,0.53,0.74,0.87,1.2,1.51,1.73,3.2055036726580375,-2.842377335204655,-1.9914654708128672,0.30303030303030304
580,2016-05-12,0.27,0.37,0.54,0.76,0.92,1.24,1.54,1.75,3.170199595433936,-2.806869967911071,-1.8161314753746458,0.30303030303030304
581,2016-05-13,0.29,0.38,0.55,0.76,0.91,1.22,1.51,1.71,3.0888021972261437,-2.70815092714336,-1.7787583959815783,0.30303030303030304
582,2016-05-16,0.28,0.38,0.57,0.79,0.94,1.26,1.55,1.75,3.1304321155747976,-2.7482322370660524,-1.731075311708749,0.30303030303030304
583,2016-05-17,0.28,0.4,0.58,0.82,0.97,1.29,1.57,1.76,3.061133977762344,-2.67801445233282,-1.5205077281032706,0.30303030303030304
584,2016-05-18,0.3,0.43,0.63,0.9,1.08,1.41,1.69,1.87,3.139104776239573,-2.7349207856604925,-1.3106707337176957,0.30303030303030304
585,2016-05-19,0.31,0.43,0.64,0.89,1.06,1.38,1.67,1.85,3.1531789571771616,-2.733566408143512,-1.4402330475109497,0.30303030303030304
586,2016-05-20,0.33,0.46,0.67,0.89,1.05,1.38,1.65,1.85,3.161528140316499,-2.713722425010506,-1.5206209143736438,0.30303030303030304
587,2016-05-23,0.35,0.48,0.69,0.91,1.05,1.38,1.65,1.84,3.1349376301497567,-2.6633617469676225,-1.5137790141332939,0.30303030303030304
588,2016-05-24,0.35,0.48,0.69,0.92,1.08,1.41,1.68,1.86,3.127449215148723,-2.663376289776098,-1.3971313073628118,0.30303030303030304
589,2016-05-25,0.33,0.47,0.67,0.92,1.08,1.4,1.69,1.87,3.1491628996614596,-2.70279452357468,-1.3975715196278466,0.30303030303030304
590,2016-05-26,0.31,0.46,0.65,0.87,1.03,1.35,1.65,1.83,3.1341338537229895,-2.7064238516686436,-1.4884040606101792,0.30303030303030304
591,2016-05-27,0.32,0.47,0.68,0.9,1.06,1.39,1.67,1.85,3.1228133481028855,-2.6792793574943476,-1.4016467027890178,0.30303030303030304
592,2016-05-31,0.34,0.49,0.68,0.87,1.03,1.37,1.66,1.84,3.1632558131902293,-2.7080941888510752,-1.5492915248603054,0.30303030303030304
593,2016-06-01,0.3,0.49,0.7,0.91,1.07,1.39,1.67,1.85,3.0643431145394615,-2.6227040373483943,-1.2707262459423219,0.30303030303030304
594,2016-06-02,0.29,0.48,0.68,0.89,1.03,1.36,1.63,1.81,3.016188961338045,-2.5854339969626423,-1.2876981198648585,0.30303030303030304
595,2016-06-03,0.3,0.43,0.6,0.78,0.92,1.23,1.5,1.71,3.0263467007059877,-2.6155541362524586,-1.6885322430002487,0.30303030303030304
596,2016-06-06,0.28,0.43,0.6,0.8,0.94,1.25,1.53,1.73,3.018183131812332,-2.6203390104231246,-1.5711186144695088,0.30303030303030304
597,2016-06-07,0.28,0.43,0.59,0.78,0.94,1.23,1.51,1.72,2.997672289657596,-2.6054329403785887,-1.5688314904172065,0.30303030303030304
598,2016-06-08,0.24,0.43,0.6,0.78,0.93,1.23,1.51,1.71,2.942732465128584,-2.5693300021011556,-1.4428386047145332,0.30303030303030304
599,2016-06-09,0.26,0.43,0.59,0.77,0.91,1.22,1.49,1.68,2.9072661765322234,-2.527633417228172,-1.4568458172793917,0.30303030303030304
600,2016-06-10,0.26,0.42,0.57,0.73,0.87,1.17,1.44,1.64,2.8915596923072386,-2.5171285281782745,-1.5742287140236737,0.30303030303030304
601,2016-06-13,0.27,0.4,0.55,0.73,0.84,1.14,1.42,1.62,2.9278779993211974,-2.547255273667965,-1.7412623442409305,0.30303030303030304
602,2016-06-14,0.27,0.41,0.55,0.74,0.85,1.15,1.42,1.62,2.8849195505856446,-2.5055841007127437,-1.6385643628272026,0.30303030303030304
603,2016-06-15,0.26,0.37,0.52,0.69,0.81,1.1,1.38,1.6,2.9593314113010942,-2.5949436588060193,-1.8928528503673592,0.30303030303030304
604,2016-06-16,0.27,0.36,0.53,0.7,0.81,1.1,1.37,1.57,2.8938273670291204,-2.520691001451444,-1.8262648459061188,0.30303030303030304
605,2016-06-17,0.27,0.37,0.51,0.7,0.83,1.13,1.41,1.62,2.9742947107576647,-2.614577209299195,-1.8303764185147957,0.30303030303030304
606,2016-06-20,0.28,0.41,0.56,0.74,0.87,1.17,1.45,1.67,3.014210301229113,-2.625599973396696,-1.7978121663609143,0.30303030303030304
607,2016-06-21,0.27,0.41,0.57,0.76,0.89,1.22,1.49,1.71,3.059589980393225,-2.677003163586076,-1.74287729356405,0.30303030303030304
608,2016-06-22,0.27,0.4,0.56,0.75,0.88,1.2,1.49,1.69,3.046602132771629,-2.6687927932646285,-1.756143117834691,0.30303030303030304
609,2016-06-23,0.31,0.43,0.58,0.78,0.92,1.25,1.54,1.74,3.1159024925080243,-2.710788389080467,-1.7674482401463871,0.30303030303030304
610,2016-06-24,0.27,0.38,0.48,0.64,0.76,1.08,1.35,1.57,2.9463859543093656,-2.598001165080524,-1.9446436160692147,0.30303030303030304
611,2016-06-27,0.27,0.35,0.45,0.61,0.7,1.0,1.26,1.46,2.7827528693973727,-2.4406973060175137,-1.925888849327356,0.30303030303030304
612,2016-06-28,0.26,0.35,0.45,0.61,0.71,1.0,1.26,1.46,2.7541195323019427,-2.4194859173563508,-1.8517257141736656,0.30303030303030304
613,2016-06-29,0.26,0.35,0.46,0.62,0.74,1.03,1.3,1.5,2.8173287714924506,-2.482971132394335,-1.8533959196878325,0.30303030303030304
614,2016-06-30,0.26,0.36,0.45,0.58,0.71,1.01,1.29,1.49,2.844192782226093,-2.5167895672890865,-1.9455192834267385,0.30303030303030304
615,2016-07-01,0.28,0.37,0.45,0.59,0.71,1.0,1.27,1.46,2.7620184465094613,-2.4221000804482964,-1.86408060714016,0.30303030303030304
616,2016-07-05,0.28,0.35,0.44,0.56,0.66,0.94,1.19,1.37,2.6256068312214387,-2.2860754994251673,-1.8536025960802198,0.30303030303030304
617,2016-07-06,0.27,0.36,0.46,0.58,0.69,0.95,1.2,1.38,2.5815020737735086,-2.239678684779121,-1.722627379287847,0.30303030303030304
618,2016-07-07,0.29,0.37,0.47,0.58,0.69,0.97,1.21,1.4,2.6431779008657617,-2.286761546574417,-1.819163497678376,0.30303030303030304
619,2016-07-08,0.28,0.36,0.48,0.61,0.71,0.95,1.19,1.37,2.5287735295970153,-2.1684011422765894,-1.6600092170519893,0.30303030303030304
620,2016-07-11,0.31,0.4,0.5,0.66,0.77,1.03,1.27,1.43,2.5488632927063377,-2.1723043703791123,-1.4782991282675195,0.30303030303030304
621,2016-07-12,0.29,0.4,0.52,0.69,0.81,1.1,1.35,1.53,2.731282764007361,-2.3596819512987914,-1.5604127770822422,0.30303030303030304
622,2016-07-13,0.31,0.4,0.51,0.68,0.8,1.07,1.32,1.48,2.6341079575381605,-2.2564383724552113,-1.4959707466972314,0.30303030303030304
623,2016-07-14,0.32,0.41,0.53,0.68,0.82,1.1,1.36,1.53,2.7513046429095636,-2.3628788522166024,-1.6141383349908716,0.30303030303030304
624,2016-07-15,0.32,0.42,0.52,0.71,0.87,1.15,1.42,1.6,2.829112716754337,-2.449008201496307,-1.5473787205362244,0.30303030303030304
625,2016-07-18,0.32,0.44,0.52,0.68,0.85,1.14,1.4,1.59,2.8141677296831245,-2.436837837551857,-1.5578863360310589,0.30303030303030304
626,2016-07-19,0.31,0.44,0.56,0.7,0.84,1.12,1.38,1.56,2.7576311631899455,-2.3605026330933305,-1.5515675548173289,0.30303030303030304
627,2016-07-20,0.32,0.44,0.56,0.73,0.86,1.15,1.41,1.59,2.8024787065792434,-2.398579957799895,-1.553509804193925,0.30303030303030304
628,2016-07-21,0.32,0.44,0.54,0.7,0.82,1.11,1.38,1.57,2.829992686079943,-2.4292190102947733,-1.7055055262826189,0.30303030303030304
629,2016-07-22,0.33,0.44,0.55,0.71,0.84,1.13,1.4,1.57,2.802522523267974,-2.39783827477981,-1.6146631743341566,0.30303030303030304
630,2016-07-25,0.32,0.44,0.55,0.72,0.87,1.15,1.41,1.58,2.7529441637442464,-2.3595430375877027,-1.4463754953359813,0.30303030303030304
631,2016-07-26,0.31,0.43,0.55,0.75,0.87,1.15,1.4,1.57,2.710697390320341,-2.3161640670518215,-1.3857536588760067,0.30303030303030304
632,2016-07-27,0.31,0.4,0.53,0.73,0.83,1.1,1.35,1.52,2.6863878946316118,-2.2933403502885774,-1.508160096505657,0.30303030303030304
633,2016-07-28,0.25,0.39,0.53,0.72,0.82,1.09,1.35,1.52,2.6573304070341064,-2.2979040027707245,-1.4063293658433986,0.30303030303030304
634,2016-07-29,0.28,0.38,0.5,0.67,0.76,1.03,1.29,1.46,2.6529344109408557,-2.2857812798228503,-1.6204254828195357,0.30303030303030304
635,2016-08-01,0.29,0.4,0.5,0.67,0.78,1.06,1.33,1.51,2.7441787709424044,-2.3756379985088816,-1.6686028338520795,0.30303030303030304
636,2016-08-02,0.29,0.41,0.5,0.67,0.79,1.07,1.36,1.55,2.838304120012744,-2.469199702445369,-1.7641071227966192,0.30303030303030304
637,2016-08-03,0.28,0.42,0.53,0.67,0.78,1.07,1.35,1.55,2.842855881161265,-2.4635101613136663,-1.8011537000830575,0.30303030303030304
638,2016-08-04,0.26,0.41,0.51,0.64,0.76,1.03,1.31,1.51,2.7621762907086307,-2.4032472018871784,-1.7365036890882006,0.30303030303030304
639,2016-08-05,0.28,0.45,0.56,0.72,0.86,1.13,1.41,1.59,2.7633367821860246,-2.381367021424933,-1.4497432054041095,0.30303030303030304
640,2016-08-08,0.31,0.45,0.57,0.74,0.86,1.15,1.42,1.59,2.7850813198506184,-2.3809325601499993,-1.5056764542780885,0.30303030303030304
641,2016-08-09,0.29,0.44,0.55,0.71,0.84,1.11,1.38,1.55,2.704401794476279,-2.320669654517583,-1.4410265922824956,0.30303030303030304
642,2016-08-10,0.28,0.43,0.55,0.69,0.8,1.07,1.34,1.5,2.6485881812729444,-2.2662793859238723,-1.4782502062368892,0.30303030303030304
643,2016-08-11,0.28,0.45,0.55,0.76,0.88,1.16,1.42,1.57,2.628206720117805,-2.2543605488545326,-1.148605200103629,0.30303030303030304
644,2016-08-12,0.29,0.43,0.56,0.71,0.82,1.1,1.36,1.51,2.638121128422789,-2.2496373063987805,-1.4044993269755923,0.30303030303030304
645,2016-08-15,0.31,0.46,0.56,0.72,0.85,1.14,1.4,1.55,2.6686679271683875,-2.2760234336134664,-1.3343589657980606,0.30303030303030304
646,2016-08-16,0.27,0.45,0.57,0.76,0.87,1.16,1.42,1.57,2.6451981021409723,-2.2663876271733816,-1.1945760346266627,0.30303030303030304
647,2016-08-17,0.3,0.46,0.58,0.74,0.86,1.15,1.41,1.56,2.6714136331534797,-2.273079248484183,-1.3135402986993512,0.30303030303030304
648,2016-08-18,0.3,0.44,0.58,0.71,0.81,1.12,1.38,1.53,2.7156390318087795,-2.313064993396975,-1.5259243864293894,0.30303030303030304
649,2016-08-19,0.3,0.44,0.59,0.76,0.88,1.17,1.43,1.58,2.7155827711903013,-2.3127134957278592,-1.345397632156212,0.30303030303030304
650,2016-08-22,0.29,0.45,0.58,0.76,0.86,1.15,1.4,1.55,2.6321865037411705,-2.235266643051446,-1.2555591350307798,0.30303030303030304
651,2016-08-23,0.3,0.45,0.58,0.74,0.86,1.15,1.4,1.55,2.6502285538558463,-2.2525840555560994,-1.2949288143386135,0.30303030303030304
652,2016-08-24,0.31,0.46,0.59,0.76,0.87,1.13,1.4,1.56,2.681333600720537,-2.264144462425899,-1.383305311655974,0.30303030303030304
653,2016-08-25,0.33,0.46,0.6,0.78,0.89,1.16,1.43,1.58,2.717643262234175,-2.287581084526734,-1.3922602818089982,0.30303030303030304
654,2016-08-26,0.34,0.47,0.62,0.84,0.96,1.23,1.49,1.62,2.675015229007865,-2.2386094819390974,-1.1224173314662007,0.30303030303030304
655,2016-08-29,0.33,0.49,0.62,0.81,0.92,1.18,1.43,1.57,2.581108530682228,-2.1454474063653035,-1.1044182120392594,0.30303030303030304
656,2016-08-30,0.33,0.47,0.61,0.8,0.92,1.18,1.44,1.57,2.610156973789448,-2.1821294768848647,-1.1459898579178387,0.30303030303030304
657,2016-08-31,0.33,0.47,0.61,0.8,0.92,1.19,1.45,1.58,2.6352120245378705,-2.2083446159490343,-1.164631891412667,0.30303030303030304
658,2016-09-01,0.33,0.47,0.6,0.78,0.91,1.18,1.44,1.57,2.6266453127726597,-2.20669662292193,-1.1713543384980014,0.30303030303030304
659,2016-09-02,0.33,0.45,0.59,0.8,0.92,1.2,1.47,1.6,2.7098559306133696,-2.2920670043256437,-1.2519207040938904,0.30303030303030304
660,2016-09-06,0.32,0.45,0.56,0.74,0.86,1.13,1.4,1.55,2.681308519164691,-2.2771263032595357,-1.383072548653164,0.30303030303030304
661,2016-09-07,0.34,0.49,0.57,0.74,0.86,1.12,1.39,1.54,2.6320843060055865,-2.2112769049474843,-1.3325730889494092,0.30303030303030304
662,2016-09-08,0.35,0.5,0.57,0.78,0.91,1.19,1.46,1.61,2.7106513645672003,-2.290169075986802,-1.2562114430590652,0.30303030303030304
663,2016-09-09,0.35,0.51,0.58,0.79,0.93,1.23,1.51,1.67,2.831699177151545,-2.4094813632922962,-1.3363003963756128,0.30303030303030304
664,2016-09-12,0.37,0.53,0.57,0.79,0.92,1.21,1.5,1.68,2.8831228991333484,-2.4459188103725635,-1.4752962246442751,0.30303030303030304
665,2016-09-13,0.36,0.54,0.63,0.8,0.95,1.26,1.56,1.73,2.972017354082984,-2.522229045805436,-1.5004084455013733,0.30303030303030304
666,2016-09-14,0.33,0.52,0.62,0.77,0.9,1.21,1.52,1.7,2.988458742340757,-2.551516365272472,-1.651577529297392,0.30303030303030304
667,2016-09-15,0.29,0.49,0.6,0.74,0.87,1.2,1.51,1.71,3.0622315647966984,-2.6553226317065723,-1.7741815224971649,0.30303030303030304
668,2016-09-16,0.3,0.5,0.61,0.77,0.91,1.21,1.51,1.7,2.9517841594781435,-2.5372311677146566,-1.5503489843760094,0.30303030303030304
669,2016-09-19,0.3,0.48,0.6,0.79,0.92,1.22,1.52,1.7,2.9454238148500127,-2.534508225225314,-1.513947513901845,0.30303030303030304
670,2016-09-20,0.3,0.49,0.61,0.79,0.93,1.2,1.5,1.69,2.901017293882093,-2.483228484701021,-1.476281543234016,0.30303030303030304
671,2016-09-21,0.22,0.44,0.61,0.79,0.92,1.2,1.48,1.66,2.7902820188888136,-2.420001196194957,-1.2467402187060048,0.30303030303030304
672,2016-09-22,0.18,0.39,0.6,0.79,0.91,1.18,1.46,1.63,2.7408136174891635,-2.395277690603064,-1.193510647861998,0.30303030303030304
673,2016-09-23,0.18,0.4,0.6,0.77,0.9,1.16,1.44,1.62,2.7295262108812866,-2.3835919781601493,-1.221284382756313,0.30303030303030304
674,2016-09-26,0.25,0.42,0.58,0.76,0.87,1.13,1.41,1.59,2.751749824522082,-2.3689025795050127,-1.4268438839578341,0.30303030303030304
675,2016-09-27,0.26,0.42,0.58,0.75,0.86,1.12,1.39,1.56,2.693831859320388,-2.307587020308911,-1.3866799013271112,0.30303030303030304
676,2016-09-28,0.27,0.44,0.6,0.75,0.87,1.13,1.41,1.57,2.704476515450352,-2.3072570245117063,-1.37821623040693,0.30303030303030304
677,2016-09-29,0.26,0.43,0.59,0.73,0.85,1.12,1.39,1.56,2.7090945710744903,-2.3219401062555374,-1.4220220513867081,0.30303030303030304
678,2016-09-30,0.29,0.45,0.59,0.77,0.88,1.14,1.42,1.6,2.7705796578092343,-2.360658352264707,-1.4690953168428962,0.30303030303030304
679,2016-10-03,0.32,0.48,0.63,0.8,0.91,1.18,1.46,1.63,2.8020746945264507,-2.3604819823704246,-1.4580216406662905,0.30303030303030304
680,2016-10-04,0.33,0.48,0.64,0.82,0.95,1.22,1.51,1.69,2.9124330223261623,-2.4637577020152968,-1.5194140476775915,0.30303030303030304
681,2016-10-05,0.32,0.48,0.65,0.85,0.98,1.26,1.54,1.72,2.9131072968696192,-2.468352562197918,-1.4031213947974641,0.30303030303030304
682,2016-10-06,0.33,0.46,0.65,0.86,1.0,1.28,1.58,1.75,3.005923374905919,-2.5579495154960683,-1.4992431556997088,0.30303030303030304
683,2016-10-07,0.33,0.46,0.66,0.83,0.99,1.26,1.55,1.73,2.982652291867483,-2.532927477821591,-1.531038220143686,0.30303030303030304
684,2016-10-11,0.35,0.48,0.69,0.87,1.03,1.3,1.58,1.77,3.014611161448715,-2.5398537711294136,-1.5039730504543292,0.30303030303030304
685,2016-10-12,0.37,0.49,0.68,0.87,0.99,1.31,1.6,1.79,3.145197702488778,-2.6574480976349624,-1.7497110174374533,0.30303030303030304
686,2016-10-13,0.3,0.45,0.66,0.85,1.0,1.27,1.56,1.75,2.9923603437083024,-2.555812410870105,-1.4817740718316723,0.30303030303030304
687,2016-10-14,0.32,0.46,0.66,0.84,1.0,1.28,1.58,1.8,3.1548508153313803,-2.704410369101016,-1.7389682131261708,0.30303030303030304
688,2016-10-17,0.34,0.47,0.65,0.81,0.98,1.26,1.56,1.77,3.1215537740548442,-2.6681265081750625,-1.7582260729904677,0.30303030303030304
689,2016-10-18,0.34,0.47,0.66,0.82,0.96,1.24,1.54,1.75,3.1078670353779785,-2.641775869530585,-1.8184432728595572,0.30303030303030304
690,2016-10-19,0.35,0.48,0.65,0.81,0.96,1.24,1.54,1.76,3.132860365436546,-2.666519412275569,-1.854881480172764,0.30303030303030304
691,2016-10-20,0.35,0.48,0.66,0.84,0.98,1.26,1.55,1.76,3.0823159041906436,-2.611911197355552,-1.7257596248457057,0.30303030303030304
692,2016-10-21,0.34,0.47,0.66,0.84,0.98,1.25,1.53,1.74,3.024073125596485,-2.5590162842704878,-1.654418007483552,0.30303030303030304
693,2016-10-24,0.33,0.46,0.66,0.84,1.0,1.27,1.56,1.77,3.077282302038201,-2.6225014458597147,-1.656088074866867,0.30303030303030304
694,2016-10-25,0.34,0.49,0.66,0.86,1.0,1.29,1.56,1.77,3.0230406008866804,-2.5619985098634115,-1.5349243299736015,0.30303030303030304
695,2016-10-26,0.33,0.49,0.67,0.86,1.01,1.3,1.59,1.79,3.0654504296460297,-2.6083989776199683,-1.546923073274263,0.30303030303030304
696,2016-10-27,0.3,0.49,0.68,0.87,1.04,1.33,1.64,1.85,3.1571677100855795,-2.7152087075347824,-1.5446549157688378,0.30303030303030304
697,2016-10-28,0.3,0.49,0.66,0.86,1.02,1.33,1.63,1.86,3.205794947496737,-2.7697178127706876,-1.6382598412645815,0.30303030303030304
698,2016-10-31,0.34,0.51,0.66,0.86,1.0,1.31,1.62,1.84,3.214810987108724,-2.7511916062741464,-1.7563752519668716,0.30303030303030304
699,2016-11-01,0.35,0.5,0.65,0.83,0.99,1.3,1.61,1.83,3.2348555954909073,-2.7746935195116897,-1.8298328441679275,0.30303030303030304
700,2016-11-02,0.37,0.51,0.64,0.81,0.98,1.26,1.57,1.81,3.2210234417261736,-2.7493382409391596,-1.9182145009798552,0.30303030303030304
701,2016-11-03,0.38,0.52,0.64,0.81,0.98,1.26,1.58,1.82,3.2542111633050608,-2.776018009638983,-1.9709140713259232,0.30303030303030304
702,2016-11-04,0.38,0.52,0.62,0.8,0.95,1.24,1.55,1.79,3.209875314863044,-2.737155517557845,-1.967893967808776,0.30303030303030304
